Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount
32,53738,3,Vehicle Purchase,Unemployed,High School,Single,Male,3,8806,36351,4160,Auto Loan,20000
52,90828,10,Business Expansion,Retired,Bachelor's,Married,Male,2,4503,43508,23283,Business Loan,20000
41,145379,5,Medical,Self-Employed,High School,Single,Female,2,6903,103210,28795,Medical Loan,24601
52,81363,10,Vehicle Purchase,Self-Employed,High School,Single,Female,1,6197,43835,25773,Auto Loan,28269
54,259036,10,Small Business Working Capital,Unemployed,Master's,Married,Female,0,0,153140,60832,Business Loan,48080
63,107604,4,Vehicle Purchase,Unemployed,Bachelor's,Divorced,Female,1,3467,64763,16278,Auto Loan,20000
70,47232,10,Education,Unemployed,High School,Single,Male,2,4967,30854,6291,Education Loan,20000
54,166677,10,Education,Salaried,Master's,Single,Male,0,0,70341,84399,Education Loan,84773
48,66270,10,Vehicle Purchase,Salaried,Diploma,Single,Male,1,5089,40273,18401,Auto Loan,21202
39,127046,10,Business Expansion,Salaried,Doctorate,Single,Female,2,2105,76292,38947,Business Loan,25203
42,21822,10,Vehicle Purchase,Student,Diploma,Married,Male,1,3163,11396,4180,Auto Loan,20000
61,96880,20,Home Purchase,Salaried,Diploma,Married,Female,2,3919,57808,25216,Home Loan,22148
63,22966,3,Vehicle Purchase,Salaried,Diploma,Married,Male,0,0,11354,10371,Auto Loan,20000
38,57237,5,Wedding,Retired,Doctorate,Single,Male,2,6847,38829,8027,Personal Loan,20000
69,55445,6,Home Renovation,Salaried,Diploma,Single,Female,0,0,37022,16535,Home Improvement Loan,20000
47,13009,30,Home Purchase,Self-Employed,Bachelor's,Divorced,Male,1,2556,7143,2229,Home Loan,20000
22,15626,10,Vehicle Purchase,Unemployed,Master's,Single,Female,0,0,11421,2286,Auto Loan,20000
68,136793,5,Business Expansion,Student,High School,Married,Male,4,10764,105521,10901,Business Loan,20000
43,104436,10,Vehicle Purchase,Salaried,Master's,Married,Male,3,12539,55056,33388,Auto Loan,35857
47,50693,5,Debt Consolidation,Unemployed,Bachelor's,Married,Female,5,7825,36158,3532,Personal Loan,20000
21,29619,10,Home Renovation,Salaried,Diploma,Single,Female,0,0,12727,15267,Home Improvement Loan,20000
61,87359,25,Home Purchase,Salaried,Master's,Single,Female,2,4547,46350,27632,Home Loan,40823
49,93434,5,Medical,Retired,High School,Married,Female,1,3432,70272,11461,Medical Loan,20000
66,48200,20,Home Purchase,Student,Diploma,Married,Female,3,4245,29233,9272,Home Loan,20000
38,133776,3,Wedding,Salaried,Diploma,Married,Female,0,0,81470,38785,Personal Loan,21197
66,99298,10,Small Business Working Capital,Salaried,Bachelor's,Married,Female,2,4019,67276,23937,Business Loan,20000
45,78445,6,Small Business Working Capital,Salaried,Master's,Married,Male,1,1608,44673,30145,Business Loan,20000
56,38025,5,Wedding,Self-Employed,High School,Married,Female,6,3913,27828,5216,Personal Loan,20000
61,126191,19,Home Purchase,Salaried,Bachelor's,Single,Male,1,1637,73633,42935,Home Loan,52697
54,300000,12,Home Purchase,Student,High School,Married,Male,2,7439,241872,29572,Home Loan,20000
48,35817,10,Small Business Working Capital,Salaried,Diploma,Married,Female,2,2914,20937,9085,Business Loan,20000
62,107149,10,Vehicle Purchase,Student,Master's,Married,Female,2,4266,51126,32209,Auto Loan,26581
58,71606,10,Education,Self-Employed,High School,Married,Female,3,2553,46369,18720,Education Loan,20000
42,63618,10,Business Expansion,Salaried,Diploma,Married,Female,1,4452,41476,16512,Business Loan,20000
36,119584,3,Vehicle Purchase,Salaried,Diploma,Divorced,Female,3,10808,69285,35550,Auto Loan,20000
47,43229,9,Vehicle Purchase,Salaried,Bachelor's,Single,Male,1,1256,21667,16052,Auto Loan,20000
58,103512,10,Home Purchase,Salaried,High School,Married,Female,0,0,55854,43965,Home Loan,22186
51,81069,3,Electronics/Appliances,Salaried,High School,Divorced,Male,1,4647,42632,29599,Consumer Durable Loan,45544
68,62372,3,Electronics/Appliances,Salaried,Diploma,Single,Female,0,0,39180,18802,Consumer Durable Loan,20564
38,59451,5,Medical,Student,Diploma,Married,Female,0,0,35870,14192,Medical Loan,20000
23,13619,10,Agriculture,Self-Employed,Diploma,Married,Male,0,0,7417,5043,Agri Loan,20000
45,101836,3,Electronics/Appliances,Unemployed,High School,Widowed,Male,1,2264,62935,14993,Consumer Durable Loan,20000
69,66644,10,Business Expansion,Unemployed,Diploma,Married,Female,2,4263,56647,2819,Business Loan,20000
60,78507,10,Small Business Working Capital,Salaried,Diploma,Single,Male,1,2118,38416,27544,Business Loan,20000
37,30161,7,Vehicle Purchase,Salaried,Master's,Married,Female,1,3895,20083,5888,Auto Loan,20000
43,81290,7,Small Business Working Capital,Salaried,Master's,Married,Female,1,2584,41674,29736,Business Loan,20000
20,35933,10,Vehicle Purchase,Student,Master's,Single,Female,0,0,20137,10638,Auto Loan,20000
38,103856,3,Education,Salaried,Bachelor's,Single,Male,1,5391,58272,31090,Education Loan,20000
42,104706,10,Business Expansion,Self-Employed,Bachelor's,Single,Female,2,5747,65808,21314,Business Loan,20000
60,152623,4,Business Expansion,Unemployed,High School,Single,Male,1,3396,99067,22943,Business Loan,20000
36,72989,19,Home Purchase,Salaried,High School,Married,Female,0,0,49962,18892,Home Loan,23213
58,97186,5,Travel,Salaried,Diploma,Married,Male,2,8687,49288,33979,Personal Loan,32276
35,63501,10,Vehicle Purchase,Salaried,High School,Married,Male,0,0,44535,14157,Auto Loan,20000
34,35792,10,Vehicle Purchase,Salaried,Master's,Married,Male,1,3417,22371,7738,Auto Loan,20000
29,25678,10,Small Business Working Capital,Salaried,High School,Single,Male,1,3020,16165,4597,Business Loan,20000
28,43573,10,Business Expansion,Salaried,Bachelor's,Single,Female,1,3666,16502,20446,Business Loan,20000
48,117038,5,Agriculture,Unemployed,Master's,Single,Male,0,0,57371,28662,Agri Loan,20000
36,46673,10,Business Expansion,Salaried,Bachelor's,Married,Male,2,4495,27873,11710,Business Loan,20000
59,88605,12,Home Purchase,Salaried,Diploma,Single,Male,2,7155,65344,12090,Home Loan,20000
47,123162,10,Home Purchase,Self-Employed,Bachelor's,Married,Female,0,0,66171,38825,Home Loan,24863
53,62327,5,Travel,Salaried,Master's,Single,Female,0,0,37471,18204,Personal Loan,20000
35,96791,3,Electronics/Appliances,Salaried,High School,Widowed,Male,3,7673,69197,15866,Consumer Durable Loan,20000
51,55854,10,Home Purchase,Self-Employed,Bachelor's,Married,Male,2,6932,36350,9368,Home Loan,20000
45,54787,10,Vehicle Purchase,Unemployed,Bachelor's,Married,Female,3,6695,35245,6979,Auto Loan,20000
49,80719,5,Travel,Self-Employed,High School,Single,Male,2,6340,40927,23714,Personal Loan,22208
23,78627,10,Education,Salaried,Bachelor's,Married,Male,3,5254,40783,27648,Education Loan,20000
22,45889,5,Wedding,Self-Employed,Bachelor's,Married,Male,1,1712,26146,14028,Personal Loan,20000
35,163790,3,Business Expansion,Salaried,Bachelor's,Single,Female,3,12779,86178,46217,Business Loan,20000
43,70338,6,Education,Salaried,High School,Married,Female,1,5504,42405,19062,Education Loan,20000
24,39748,10,Home Purchase,Salaried,High School,Single,Female,3,7814,18814,10762,Home Loan,20000
63,112180,5,Wedding,Salaried,Bachelor's,Single,Male,1,5566,87319,16164,Personal Loan,20000
27,58503,10,Vehicle Purchase,Salaried,Master's,Single,Female,2,3098,33399,18255,Auto Loan,20000
47,71319,10,Home Purchase,Retired,High School,Married,Male,0,0,38171,18314,Home Loan,20000
66,115128,2,Travel,Salaried,Master's,Single,Female,2,5099,47757,59098,Personal Loan,20000
58,93910,10,Agriculture,Salaried,Bachelor's,Single,Female,0,0,51361,34901,Agri Loan,36355
21,20812,10,Home Purchase,Salaried,Master's,Divorced,Female,4,1893,12465,5084,Home Loan,20000
40,58095,8,Home Renovation,Salaried,Bachelor's,Divorced,Female,0,0,39025,17167,Home Improvement Loan,20000
18,27219,3,Electronics/Appliances,Student,Master's,Single,Male,6,1850,16479,4903,Consumer Durable Loan,20000
43,300000,10,Education,Self-Employed,Bachelor's,Single,Female,0,0,167033,110176,Education Loan,78639
44,86175,3,Education,Self-Employed,Bachelor's,Single,Female,3,12329,54523,14388,Education Loan,20000
46,249845,3,Vehicle Purchase,Unemployed,Bachelor's,Single,Female,0,0,173028,37812,Auto Loan,20000
28,64166,16,Home Purchase,Salaried,Diploma,Single,Female,1,2317,23231,28869,Home Loan,20441
21,59280,3,Business Expansion,Salaried,Master's,Married,Male,1,1996,34371,17288,Business Loan,20000
65,110488,3,Education,Salaried,Bachelor's,Single,Male,3,13313,48261,37803,Education Loan,20000
34,19507,3,Vehicle Purchase,Salaried,Bachelor's,Married,Male,3,1506,10328,5860,Auto Loan,20000
39,64325,3,Electronics/Appliances,Salaried,Bachelor's,Single,Male,2,5488,31132,21868,Consumer Durable Loan,30497
27,59924,10,Agriculture,Salaried,Master's,Single,Female,0,0,36473,18790,Agri Loan,20000
65,143047,5,Medical,Self-Employed,High School,Single,Female,4,9897,57202,54009,Medical Loan,68228
45,115277,7,Vehicle Purchase,Salaried,Bachelor's,Married,Male,2,6792,59276,41649,Auto Loan,28770
58,35462,10,Vehicle Purchase,Self-Employed,Diploma,Married,Male,4,3238,15655,13653,Auto Loan,20000
51,163863,1,Wedding,Self-Employed,Bachelor's,Single,Female,0,0,87265,60743,Personal Loan,20000
54,77093,3,Vehicle Purchase,Self-Employed,Master's,Married,Female,0,0,44423,24906,Auto Loan,20000
22,20197,10,Vehicle Purchase,Unemployed,Diploma,Single,Male,0,0,13011,3291,Auto Loan,20000
62,113648,10,Vehicle Purchase,Salaried,Diploma,Married,Female,1,2299,65753,36623,Auto Loan,33676
56,75488,4,Vehicle Purchase,Salaried,Master's,Single,Female,1,3868,37363,31583,Auto Loan,20000
30,51994,5,Medical,Salaried,Bachelor's,Single,Female,0,0,20791,27989,Medical Loan,21810
48,71914,3,Education,Self-Employed,Diploma,Married,Female,1,2399,25999,32761,Education Loan,20000
44,10000,10,Business Expansion,Self-Employed,Bachelor's,Single,Male,3,1415,6286,1647,Business Loan,20000
35,107783,5,Wedding,Unemployed,Master's,Married,Female,2,6544,87702,5977,Personal Loan,20000
61,76985,25,Home Purchase,Self-Employed,Master's,Single,Male,2,9699,42940,17290,Home Loan,27192
36,109250,10,Business Expansion,Salaried,Master's,Married,Male,3,2987,68573,34262,Business Loan,23260
62,106641,10,Vehicle Purchase,Student,Master's,Married,Male,1,3107,56064,27934,Auto Loan,30249
18,21120,5,Wedding,Self-Employed,Master's,Married,Male,1,2045,14145,4323,Personal Loan,20000
27,45524,5,Debt Consolidation,Salaried,High School,Single,Male,1,4333,30591,8082,Personal Loan,20000
46,108080,10,Education,Self-Employed,Diploma,Married,Male,0,0,59594,39630,Education Loan,42289
36,80983,10,Education,Salaried,Bachelor's,Married,Male,3,4436,39144,32007,Education Loan,33316
20,22519,10,Agriculture,Salaried,Bachelor's,Married,Female,2,2928,18159,1033,Agri Loan,20000
43,72685,5,Wedding,Salaried,Bachelor's,Married,Female,1,2887,44473,23740,Personal Loan,20000
63,64481,10,Vehicle Purchase,Salaried,Bachelor's,Single,Male,0,0,30879,23894,Auto Loan,26413
57,67703,10,Home Renovation,Self-Employed,Bachelor's,Divorced,Female,1,4296,36904,17810,Home Improvement Loan,20669
47,125126,5,Wedding,Salaried,High School,Married,Male,2,11735,57903,49788,Personal Loan,42271
25,227483,10,Vehicle Purchase,Salaried,High School,Married,Female,4,9396,109486,100520,Auto Loan,79685
35,75398,10,Business Expansion,Self-Employed,Bachelor's,Single,Male,3,5214,43860,19910,Business Loan,20000
24,32899,3,Electronics/Appliances,Salaried,Bachelor's,Single,Female,2,1841,14447,13463,Consumer Durable Loan,20000
36,208577,3,Electronics/Appliances,Salaried,High School,Divorced,Female,0,0,116916,84733,Consumer Durable Loan,82603
35,274843,10,Vehicle Purchase,Self-Employed,Diploma,Married,Male,1,1302,188214,54379,Auto Loan,49042
21,29131,10,Vehicle Purchase,Self-Employed,Bachelor's,Single,Female,3,2490,13984,10118,Auto Loan,20000
62,67473,5,Debt Consolidation,Self-Employed,High School,Married,Female,1,3033,35707,21132,Personal Loan,21917
63,63673,18,Home Purchase,Salaried,High School,Single,Female,3,14311,50896,0,Home Loan,20000
49,100398,28,Home Purchase,Retired,Bachelor's,Married,Male,2,7655,43655,31552,Home Loan,61642
61,130178,8,Vehicle Purchase,Salaried,Bachelor's,Single,Male,0,0,67706,58385,Auto Loan,56988
38,85450,3,Electronics/Appliances,Self-Employed,Bachelor's,Single,Female,5,8150,59373,13967,Consumer Durable Loan,20000
46,66242,3,Electronics/Appliances,Salaried,Diploma,Married,Male,0,0,24349,36325,Consumer Durable Loan,48158
51,162413,10,Home Purchase,Self-Employed,Bachelor's,Married,Female,1,5455,118141,25463,Home Loan,20000
38,89042,10,Small Business Working Capital,Self-Employed,Bachelor's,Married,Male,2,5985,46038,26174,Business Loan,20000
29,80944,10,Home Renovation,Salaried,High School,Single,Male,2,5864,52370,16814,Home Improvement Loan,22734
49,117017,2,Medical,Salaried,Master's,Single,Female,2,6202,58375,47893,Medical Loan,22936
55,70211,10,Vehicle Purchase,Self-Employed,High School,Single,Male,0,0,41735,22866,Auto Loan,21863
32,61883,10,Vehicle Purchase,Salaried,High School,Married,Male,2,5828,35829,15676,Auto Loan,20000
62,103076,5,Debt Consolidation,Salaried,Bachelor's,Single,Male,4,10862,37125,38538,Personal Loan,39259
32,67904,3,Business Expansion,Self-Employed,Bachelor's,Single,Male,0,0,37304,25440,Business Loan,20000
37,85069,3,Agriculture,Salaried,Diploma,Divorced,Male,0,0,31428,42014,Agri Loan,20000
40,10000,4,Wedding,Self-Employed,Doctorate,Single,Female,1,1060,6517,1940,Personal Loan,20000
59,132257,10,Agriculture,Salaried,Bachelor's,Single,Male,2,3950,80500,45004,Agri Loan,46601
54,160238,3,Electronics/Appliances,Salaried,Bachelor's,Married,Female,1,4889,80970,63278,Consumer Durable Loan,86307
68,24490,10,Business Expansion,Salaried,Master's,Married,Male,3,4674,12143,6513,Business Loan,20000
69,88025,3,Business Expansion,Salaried,Bachelor's,Single,Female,0,0,38537,38042,Business Loan,20000
39,300000,3,Electronics/Appliances,Salaried,Bachelor's,Married,Female,2,7955,190156,91343,Consumer Durable Loan,124698
37,73929,5,Medical,Salaried,Bachelor's,Single,Female,2,3926,36333,28494,Medical Loan,21482
50,88549,5,Travel,Retired,Diploma,Married,Male,2,6302,55795,15975,Personal Loan,20000
60,112539,9,Education,Retired,Bachelor's,Married,Male,3,14126,68722,20709,Education Loan,20000
30,162608,4,Agriculture,Salaried,Bachelor's,Divorced,Female,0,0,48782,100591,Agri Loan,48906
31,64035,10,Vehicle Purchase,Salaried,Master's,Married,Female,3,3231,39833,16138,Auto Loan,20000
64,88125,10,Home Purchase,Salaried,Bachelor's,Single,Female,0,0,44926,38157,Home Loan,20000
27,89492,5,Medical,Self-Employed,Bachelor's,Married,Male,0,0,55240,25141,Medical Loan,20000
28,70876,10,Education,Salaried,Doctorate,Married,Female,3,8422,41661,18482,Education Loan,20000
31,37696,10,Agriculture,Unemployed,Diploma,Single,Male,1,1316,17496,8311,Agri Loan,20000
38,79176,5,Wedding,Self-Employed,High School,Single,Male,2,7908,50600,16079,Personal Loan,20000
60,67260,10,Vehicle Purchase,Salaried,Master's,Single,Male,0,0,49820,14921,Auto Loan,20000
58,45550,10,Agriculture,Salaried,Bachelor's,Married,Female,2,8145,21586,12293,Agri Loan,20000
61,23459,10,Home Renovation,Unemployed,Bachelor's,Single,Female,2,2582,14156,3515,Home Improvement Loan,20000
51,84060,5,Medical,Self-Employed,Master's,Divorced,Female,1,4576,46887,26599,Medical Loan,20000
60,39154,5,Medical,Salaried,Master's,Married,Female,1,1630,18013,14402,Medical Loan,20000
49,154400,10,Agriculture,Self-Employed,Master's,Married,Female,1,4062,105400,33768,Agri Loan,45294
41,72511,5,Medical,Student,Bachelor's,Married,Male,2,6313,53463,7824,Medical Loan,20000
33,88698,5,Medical,Salaried,High School,Single,Female,2,4598,48918,31620,Medical Loan,30474
24,28789,9,Agriculture,Salaried,Bachelor's,Married,Female,2,2021,14225,9775,Agri Loan,20000
60,10000,10,Vehicle Purchase,Salaried,Master's,Single,Female,0,0,5721,3305,Auto Loan,20000
30,37418,2,Wedding,Salaried,Master's,Single,Male,2,3110,16459,16328,Personal Loan,20000
49,77297,8,Business Expansion,Salaried,Master's,Divorced,Male,0,0,37968,38452,Business Loan,20000
51,10000,5,Medical,Self-Employed,Bachelor's,Married,Male,1,1053,7316,1264,Medical Loan,20000
27,40847,10,Education,Salaried,Bachelor's,Divorced,Male,6,7069,21325,9915,Education Loan,20000
21,35761,10,Business Expansion,Salaried,High School,Single,Female,1,3372,20804,10786,Business Loan,20000
31,56394,14,Home Purchase,Student,Master's,Married,Female,4,3563,39632,7980,Home Loan,20000
53,86143,10,Education,Self-Employed,Master's,Single,Female,3,4335,38547,32231,Education Loan,28097
38,76180,10,Vehicle Purchase,Salaried,Bachelor's,Single,Female,2,3446,42504,23173,Auto Loan,28786
65,115292,10,Vehicle Purchase,Unemployed,High School,Single,Male,2,8732,84488,12155,Auto Loan,20000
68,79483,10,Education,Salaried,Diploma,Single,Female,1,2508,37350,31024,Education Loan,33109
62,77103,5,Medical,Self-Employed,High School,Widowed,Male,0,0,48320,18634,Medical Loan,20000
48,140780,3,Electronics/Appliances,Salaried,Master's,Married,Male,2,5123,67834,53569,Consumer Durable Loan,73794
57,106781,10,Home Renovation,Unemployed,Master's,Married,Male,3,10546,61597,19908,Home Improvement Loan,31684
31,68907,10,Home Renovation,Salaried,High School,Single,Male,2,4327,29251,29303,Home Improvement Loan,31975
40,104438,10,Small Business Working Capital,Salaried,Bachelor's,Married,Female,1,3543,54358,42087,Business Loan,27465
62,49770,3,Electronics/Appliances,Salaried,Bachelor's,Single,Female,1,3684,18063,23696,Consumer Durable Loan,21459
28,67274,29,Home Purchase,Unemployed,Bachelor's,Married,Female,0,0,52034,7185,Home Loan,20000
48,97278,10,Vehicle Purchase,Salaried,Master's,Married,Female,0,0,74753,16808,Auto Loan,20000
32,167354,4,Home Renovation,Self-Employed,High School,Married,Male,4,9719,108016,41873,Home Improvement Loan,20000
55,119583,5,Debt Consolidation,Unemployed,High School,Divorced,Male,1,4801,55785,30506,Personal Loan,26256
51,105475,10,Home Purchase,Salaried,Diploma,Married,Male,0,0,48875,46691,Home Loan,20000
