Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount,InterestRate
52,48036,10,Home Renovation,Salaried,Master's,Single,Female,0,0,30351,13029,Home Improvement Loan,20000,
21,217285,4,Education,Salaried,Master's,Widowed,Male,2,1253,82714,129936,Education Loan,1842871,8.5
62,129317,5,Wedding,Unemployed,Diploma,Married,Male,3,4402,41985,79018,Personal Loan,1898944,13.0
46,31018,3,Electronics/Appliances,Salaried,Bachelor's,Married,Male,0,0,15064,11669,Consumer Durable Loan,20000,
54,215093,1,Debt Consolidation,Salaried,High School,Married,Male,1,2695,121364,87773,Personal Loan,1171326,13.0
37,207968,24,Home Purchase,Salaried,Diploma,Single,Male,5,9989,104615,97709,Home Loan,2665344,8.0
52,221898,3,Electronics/Appliances,Self-Employed,Bachelor's,Single,Female,2,6920,158459,36619,Consumer Durable Loan,52978,
61,91265,10,Vehicle Purchase,Self-Employed,High School,Married,Female,1,3248,67897,16271,Auto Loan,20000,
65,183964,21,Home Purchase,Salaried,High School,Married,Female,1,3021,84039,94710,Home Loan,1859428,8.0
56,209742,2,Business Expansion,Salaried,Master's,Married,Male,1,3475,89269,110631,Business Loan,2773047,12.0
31,69720,3,Electronics/Appliances,Salaried,High School,Single,Male,4,5629,31002,25672,Consumer Durable Loan,28976,
57,211398,8,Small Business Working Capital,Self-Employed,Doctorate,Single,Male,3,12002,87956,118856,Business Loan,888950,12.0
26,54972,3,Vehicle Purchase,Salaried,Diploma,Single,Female,1,3258,40935,9898,Auto Loan,20000,
23,233806,28,Home Purchase,Self-Employed,Bachelor's,Married,Female,3,5379,89517,141611,Home Loan,1849703,8.0
28,190972,11,Business Expansion,Salaried,Bachelor's,Married,Female,3,6660,79317,104141,Business Loan,3280628,12.0
57,166964,6,Education,Salaried,Bachelor's,Married,Male,1,3520,94414,68452,Education Loan,1593177,8.5
37,53287,7,Home Purchase,Salaried,Bachelor's,Married,Male,2,7272,31253,14177,Home Loan,478607,8.0
36,183836,3,Electronics/Appliances,Self-Employed,Doctorate,Married,Female,2,8848,91382,76067,Consumer Durable Loan,104278,
65,45198,10,Home Purchase,Salaried,High School,Single,Male,0,0,19958,22253,Home Loan,1004216,8.0
32,56715,10,Vehicle Purchase,Salaried,Bachelor's,Single,Male,3,5705,31797,16734,Auto Loan,20000,
69,87455,2,Business Expansion,Salaried,Bachelor's,Single,Male,2,3539,28203,55741,Business Loan,298806,12.0
54,167534,21,Home Purchase,Salaried,Master's,Married,Male,3,2431,74957,88805,Home Loan,1552154,8.0
35,189808,3,Agriculture,Self-Employed,Bachelor's,Married,Female,1,1823,83155,99048,Agri Loan,1617426,7.5
18,168108,5,Debt Consolidation,Unemployed,Bachelor's,Single,Female,1,1152,88275,76003,Personal Loan,1126326,13.0
44,90074,1,Debt Consolidation,Salaried,Bachelor's,Married,Female,1,1409,37409,45066,Personal Loan,827427,13.0
25,21472,3,Vehicle Purchase,Student,Bachelor's,Single,Female,4,4717,10939,3256,Auto Loan,20000,
45,82467,3,Electronics/Appliances,Salaried,High School,Widowed,Female,3,7711,40523,31244,Consumer Durable Loan,36460,
18,25732,10,Vehicle Purchase,Salaried,Master's,Widowed,Female,1,1169,15876,7116,Auto Loan,20000,
62,208479,2,Debt Consolidation,Student,Diploma,Married,Female,2,4581,124117,75422,Personal Loan,554397,13.0
61,190729,10,Vehicle Purchase,Salaried,Bachelor's,Married,Male,2,2090,102938,74988,Auto Loan,93689,
43,76538,10,Home Renovation,Self-Employed,High School,Single,Male,2,7224,38397,25726,Home Improvement Loan,30972,
31,199856,4,Debt Consolidation,Salaried,Bachelor's,Married,Male,1,2574,117956,72101,Personal Loan,959440,13.0
70,220944,3,Electronics/Appliances,Salaried,Diploma,Single,Female,3,9109,123646,81081,Consumer Durable Loan,104567,
39,129799,3,Electronics/Appliances,Salaried,Bachelor's,Single,Male,0,0,81367,39948,Consumer Durable Loan,52946,
64,102845,2,Wedding,Salaried,Master's,Single,Female,1,2133,39147,58107,Personal Loan,964813,13.0
67,64889,10,Education,Salaried,Bachelor's,Single,Male,1,2093,28845,33998,Education Loan,1372491,8.5
32,73361,3,Electronics/Appliances,Salaried,Bachelor's,Married,Male,0,0,24320,45592,Consumer Durable Loan,56998,
40,142999,7,Vehicle Purchase,Salaried,Master's,Single,Male,1,3128,47057,78426,Auto Loan,49353,
34,80603,3,Electronics/Appliances,Salaried,Bachelor's,Married,Male,2,7230,47867,24058,Consumer Durable Loan,26449,
25,19100,5,Vehicle Purchase,Unemployed,Bachelor's,Single,Female,2,3078,10097,3171,Auto Loan,20000,
35,178166,16,Home Purchase,Self-Employed,Bachelor's,Married,Male,0,0,55480,113729,Home Loan,2420728,8.0
65,178687,9,Education,Self-Employed,Master's,Single,Female,3,5709,78613,94805,Education Loan,2038450,8.5
27,156396,2,Debt Consolidation,Student,High School,Married,Male,1,2325,72001,80462,Personal Loan,642692,13.0
26,114798,7,Education,Self-Employed,High School,Married,Male,2,8359,64986,41655,Education Loan,1519699,8.5
64,152632,15,Business Expansion,Salaried,Bachelor's,Married,Female,4,11749,74945,69554,Business Loan,615936,12.0
57,75328,2,Medical,Self-Employed,Diploma,Single,Male,3,4547,25237,45209,Medical Loan,838721,10.5
55,166628,2,Travel,Self-Employed,Diploma,Married,Female,0,0,57807,101053,Personal Loan,1509226,13.0
19,33478,10,Vehicle Purchase,Self-Employed,Diploma,Married,Male,3,7438,20319,3966,Auto Loan,20000,
41,47276,4,Debt Consolidation,Retired,Bachelor's,Married,Female,2,4470,17166,24164,Personal Loan,620476,13.0
28,165936,5,Education,Salaried,High School,Married,Male,0,0,90347,67861,Education Loan,709368,8.5
30,189015,5,Medical,Salaried,High School,Married,Female,0,0,67127,113942,Medical Loan,746175,10.5
19,135687,4,Education,Salaried,Bachelor's,Divorced,Female,2,4283,60100,67717,Education Loan,1138233,8.5
26,112096,7,Agriculture,Salaried,Diploma,Married,Male,3,4339,62356,45758,Agri Loan,1049860,7.5
33,145251,1,Medical,Self-Employed,Bachelor's,Single,Female,2,4863,63621,75250,Medical Loan,310012,10.5
35,152921,15,Small Business Working Capital,Salaried,Bachelor's,Single,Female,1,2869,61187,84685,Business Loan,1885422,12.0
54,57132,10,Vehicle Purchase,Salaried,High School,Single,Female,0,0,22056,28414,Auto Loan,37305,
25,41260,9,Agriculture,Salaried,Diploma,Married,Female,1,3843,16098,18026,Agri Loan,398659,7.5
27,42041,5,Medical,Salaried,High School,Single,Female,1,4205,23948,15446,Medical Loan,108553,10.5
18,173600,9,Business Expansion,Salaried,Bachelor's,Married,Male,1,1499,85210,78403,Business Loan,1623792,12.0
65,74891,15,Business Expansion,Student,Diploma,Married,Male,0,0,33423,33579,Business Loan,454359,12.0
54,76949,6,Small Business Working Capital,Self-Employed,High School,Single,Female,2,5638,25530,41585,Business Loan,2334226,12.0
46,124064,20,Home Purchase,Salaried,Bachelor's,Single,Male,3,7303,60597,58458,Home Loan,1661492,8.0
49,128103,3,Vehicle Purchase,Student,High School,Married,Male,1,1115,56508,38828,Auto Loan,20000,
28,90162,3,Education,Salaried,Bachelor's,Married,Female,0,0,51381,32154,Education Loan,1735501,8.5
44,73127,26,Home Purchase,Salaried,Diploma,Divorced,Female,0,0,30831,33959,Home Loan,802271,8.0
25,207411,9,Agriculture,Unemployed,Bachelor's,Single,Female,1,2409,107784,90833,Agri Loan,1280397,7.5
34,183116,10,Education,Unemployed,Bachelor's,Single,Male,0,0,74221,103156,Education Loan,656915,8.5
69,51479,7,Wedding,Retired,Bachelor's,Married,Male,2,3674,22740,19111,Personal Loan,273418,13.0
52,109378,5,Vehicle Purchase,Salaried,Bachelor's,Divorced,Female,1,1681,57984,46353,Auto Loan,25239,
45,71928,4,Medical,Salaried,High School,Single,Female,4,13514,33046,30403,Medical Loan,593080,10.5
45,81234,3,Electronics/Appliances,Salaried,Bachelor's,Single,Female,2,3240,44845,30114,Consumer Durable Loan,47675,
19,75482,2,Debt Consolidation,Self-Employed,Bachelor's,Married,Female,1,4692,31755,37217,Personal Loan,668489,13.0
33,162740,2,Business Expansion,Self-Employed,Master's,Single,Male,2,7838,71182,88266,Business Loan,1291678,12.0
26,53692,4,Education,Self-Employed,High School,Single,Male,3,8291,20947,25198,Education Loan,1001217,8.5
65,215738,3,Small Business Working Capital,Self-Employed,Doctorate,Widowed,Male,3,6897,118258,88185,Business Loan,3151604,12.0
48,54113,3,Electronics/Appliances,Self-Employed,Bachelor's,Married,Male,1,4668,26578,15371,Consumer Durable Loan,21906,
43,165278,7,Home Purchase,Salaried,High School,Single,Male,2,4019,96023,66850,Home Loan,2624048,8.0
18,77850,8,Education,Salaried,High School,Single,Male,1,3383,30841,44318,Education Loan,1169917,8.5
40,90025,5,Medical,Salaried,Diploma,Married,Male,0,0,38497,44467,Medical Loan,44435,10.5
33,88066,6,Travel,Retired,Bachelor's,Married,Female,0,0,33941,51466,Personal Loan,1383062,13.0
60,99286,3,Electronics/Appliances,Salaried,Bachelor's,Single,Female,4,10316,52885,29501,Consumer Durable Loan,40273,
35,65198,10,Vehicle Purchase,Self-Employed,Bachelor's,Married,Male,4,7411,39206,14236,Auto Loan,20000,
19,204395,10,Education,Salaried,Master's,Widowed,Male,6,5177,65731,131197,Education Loan,1895141,8.5
22,132443,25,Home Purchase,Self-Employed,Diploma,Single,Female,2,6577,45759,78050,Home Loan,2421456,8.0
36,141554,1,Medical,Student,Doctorate,Single,Male,0,0,66146,68536,Medical Loan,142320,10.5
34,146189,7,Small Business Working Capital,Salaried,Diploma,Married,Male,2,4315,66872,77141,Business Loan,1975993,12.0
19,174099,7,Agriculture,Salaried,Master's,Single,Male,2,1643,68532,99419,Agri Loan,582159,7.5
48,112412,7,Business Expansion,Self-Employed,Master's,Married,Female,4,13369,39971,65706,Business Loan,2084572,12.0
54,134363,10,Agriculture,Self-Employed,Master's,Single,Female,1,2429,46940,78794,Agri Loan,1636874,7.5
66,162575,7,Wedding,Self-Employed,Diploma,Married,Male,1,1978,75518,82834,Personal Loan,1374586,13.0
68,30477,4,Travel,Self-Employed,Bachelor's,Married,Male,1,2897,14118,13901,Personal Loan,257467,13.0
60,122505,1,Wedding,Salaried,Diploma,Single,Female,3,7193,59716,54884,Personal Loan,379624,13.0
60,165287,2,Home Renovation,Salaried,High School,Married,Female,2,8755,63672,81081,Home Improvement Loan,22970,
18,155477,3,Agriculture,Salaried,Master's,Single,Male,0,0,76613,71841,Agri Loan,816431,7.5
53,206184,1,Debt Consolidation,Student,Diploma,Married,Female,1,5147,76432,120319,Personal Loan,1400759,13.0
48,183665,9,Education,Salaried,Master's,Divorced,Female,2,6280,102776,72829,Education Loan,1195524,8.5
63,121862,7,Small Business Working Capital,Unemployed,Diploma,Married,Male,1,3661,56988,57124,Business Loan,3467501,12.0
69,60793,3,Electronics/Appliances,Salaried,Bachelor's,Single,Male,2,4165,28578,23914,Consumer Durable Loan,35701,
24,127754,12,Small Business Working Capital,Self-Employed,Bachelor's,Single,Male,2,1463,51405,70907,Business Loan,2896481,12.0
34,109236,2,Agriculture,Self-Employed,Master's,Single,Female,2,3643,62665,43584,Agri Loan,1479612,7.5
35,253253,11,Small Business Working Capital,Unemployed,Bachelor's,Single,Male,3,8006,108259,140398,Business Loan,4503603,12.0
67,163743,2,Medical,Salaried,Bachelor's,Divorced,Male,1,2505,81898,73070,Medical Loan,218485,10.5
55,176347,10,Agriculture,Salaried,Bachelor's,Single,Female,1,2483,88531,84580,Agri Loan,1930541,7.5
37,95694,6,Debt Consolidation,Salaried,Bachelor's,Single,Female,1,1945,45852,40692,Personal Loan,704218,13.0
36,134964,6,Vehicle Purchase,Salaried,Master's,Single,Female,5,15834,72414,38679,Auto Loan,23155,
63,214985,14,Business Expansion,Salaried,Diploma,Single,Male,2,4885,116927,91852,Business Loan,2693541,12.0
25,183654,4,Agriculture,Salaried,Bachelor's,Single,Other,3,5617,85003,90695,Agri Loan,1904835,7.5
33,98228,2,Business Expansion,Retired,Bachelor's,Married,Female,3,3552,31557,58279,Business Loan,1299989,12.0
56,68222,10,Vehicle Purchase,Salaried,Master's,Single,Female,2,6724,22882,28367,Auto Loan,28174,
45,119965,10,Vehicle Purchase,Salaried,Bachelor's,Single,Male,2,4366,46077,56110,Auto Loan,67750,
58,97757,4,Agriculture,Salaried,Bachelor's,Single,Female,1,1626,29633,59871,Agri Loan,1599304,7.5
36,108235,10,Vehicle Purchase,Salaried,High School,Single,Female,3,12055,57219,32419,Auto Loan,33737,
42,194845,9,Small Business Working Capital,Salaried,Diploma,Married,Male,1,4290,113463,77583,Business Loan,2067803,12.0
39,188895,6,Debt Consolidation,Self-Employed,High School,Widowed,Male,0,0,75473,105562,Personal Loan,828314,13.0
23,53944,3,Electronics/Appliances,Salaried,Diploma,Single,Male,0,0,22963,28157,Consumer Durable Loan,41201,
44,124429,2,Medical,Salaried,Bachelor's,Single,Male,1,4496,65500,54900,Medical Loan,859410,10.5
44,146602,14,Home Purchase,Salaried,Diploma,Single,Male,1,2041,84899,54140,Home Loan,437243,8.0
19,71807,10,Education,Retired,Master's,Married,Male,2,4386,27975,35779,Education Loan,127730,8.5
20,141447,4,Agriculture,Retired,Diploma,Single,Female,1,2438,54040,79551,Agri Loan,1448509,7.5
58,211161,15,Business Expansion,Salaried,Bachelor's,Single,Male,4,5041,123876,83109,Business Loan,3246258,12.0
35,206223,12,Home Purchase,Salaried,Bachelor's,Married,Male,3,4157,85180,115320,Home Loan,2942980,8.0
58,88728,3,Electronics/Appliances,Salaried,Master's,Married,Male,2,4184,34670,41946,Consumer Durable Loan,53935,
56,160279,5,Agriculture,Salaried,Bachelor's,Divorced,Female,1,2300,87354,68501,Agri Loan,1885063,7.5
28,64203,3,Electronics/Appliances,Salaried,High School,Single,Female,2,7020,29107,25496,Consumer Durable Loan,34172,
37,192176,4,Travel,Salaried,Diploma,Single,Female,2,2939,81053,105181,Personal Loan,1304469,13.0
38,76205,1,Agriculture,Retired,Diploma,Married,Female,1,2484,43553,24258,Agri Loan,1796156,7.5
24,109748,8,Agriculture,Salaried,Master's,Married,Female,3,6880,58533,47840,Agri Loan,430822,7.5
53,110175,3,Education,Salaried,Bachelor's,Single,Female,6,6726,46277,58135,Education Loan,1625746,8.5
28,216940,7,Agriculture,Self-Employed,Bachelor's,Single,Male,2,2224,118455,92221,Agri Loan,1119431,7.5
27,157100,10,Business Expansion,Self-Employed,Diploma,Married,Female,1,1660,76345,73824,Business Loan,3786372,12.0
34,241977,4,Small Business Working Capital,Salaried,Bachelor's,Single,Female,1,5384,97462,135617,Business Loan,3984796,12.0
27,42833,3,Electronics/Appliances,Student,Master's,Single,Female,2,7836,34272,481,Consumer Durable Loan,20000,
53,210824,6,Small Business Working Capital,Salaried,Master's,Married,Female,5,16003,111936,90797,Business Loan,1677487,12.0
32,88939,5,Home Purchase,Self-Employed,Master's,Single,Male,2,3939,50829,34968,Home Loan,1868533,8.0
52,160570,10,Home Renovation,Self-Employed,Diploma,Single,Female,3,8058,90760,47464,Home Improvement Loan,46519,
34,200391,21,Home Purchase,Self-Employed,Master's,Married,Male,0,0,74007,117081,Home Loan,2470416,8.0
27,12517,4,Vehicle Purchase,Unemployed,Bachelor's,Married,Male,1,679,8864,1438,Auto Loan,20000,
32,264112,5,Business Expansion,Salaried,Bachelor's,Married,Female,2,3133,102978,152216,Business Loan,4077456,12.0
57,148397,14,Business Expansion,Salaried,High School,Single,Female,1,5008,46581,97216,Business Loan,4852316,12.0
56,85630,4,Wedding,Salaried,Bachelor's,Divorced,Male,2,3540,35957,40844,Personal Loan,1704754,13.0
34,160520,4,Debt Consolidation,Salaried,High School,Single,Female,1,1624,84319,72731,Personal Loan,824502,13.0
59,80801,10,Vehicle Purchase,Self-Employed,Bachelor's,Single,Other,2,2842,46595,23908,Auto Loan,23468,
51,45652,3,Electronics/Appliances,Salaried,Bachelor's,Widowed,Female,0,0,24816,14932,Consumer Durable Loan,20000,
18,23263,10,Vehicle Purchase,Salaried,Diploma,Married,Male,3,1738,11950,8969,Auto Loan,20000,
37,91662,28,Home Purchase,Salaried,High School,Single,Female,2,5266,41014,45419,Home Loan,2482069,8.0
70,183686,12,Small Business Working Capital,Self-Employed,High School,Married,Male,2,11969,77365,98646,Business Loan,4002276,12.0
52,131761,2,Home Renovation,Self-Employed,Diploma,Single,Female,2,7376,71488,37392,Home Improvement Loan,20000,
33,79171,9,Agriculture,Retired,Bachelor's,Single,Male,2,1923,36350,34365,Agri Loan,560235,7.5
65,75982,5,Medical,Student,Bachelor's,Widowed,Male,1,1480,41988,30564,Medical Loan,295186,10.5
61,145497,7,Home Renovation,Unemployed,Bachelor's,Married,Female,0,0,99773,23850,Home Improvement Loan,24639,
46,111347,3,Debt Consolidation,Salaried,Bachelor's,Single,Female,1,4109,48346,56453,Personal Loan,65857,13.0
47,158780,8,Home Purchase,Salaried,Diploma,Single,Male,2,4043,61128,87999,Home Loan,761960,8.0
33,221651,9,Business Expansion,Salaried,Diploma,Married,Male,2,3032,132135,86700,Business Loan,3423498,12.0
60,100581,6,Home Renovation,Self-Employed,Diploma,Single,Female,1,1947,48582,35813,Home Improvement Loan,27350,
21,136320,6,Education,Salaried,Bachelor's,Married,Male,3,2666,64330,63810,Education Loan,1534272,8.5
63,38321,12,Small Business Working Capital,Self-Employed,Bachelor's,Married,Female,0,0,16462,18057,Business Loan,628499,12.0
54,78561,23,Home Purchase,Salaried,Diploma,Single,Male,0,0,43384,25264,Home Loan,1730710,8.0
70,141062,9,Small Business Working Capital,Salaried,High School,Single,Male,1,1727,69164,66258,Business Loan,3292388,12.0
69,81255,10,Home Renovation,Retired,Master's,Widowed,Male,0,0,40582,27420,Home Improvement Loan,26903,
23,88412,6,Home Purchase,Self-Employed,Diploma,Married,Male,2,5021,44540,37384,Home Loan,1788805,8.0
41,83517,7,Agriculture,Salaried,High School,Married,Male,0,0,36417,43402,Agri Loan,1182100,7.5
34,120989,3,Electronics/Appliances,Salaried,High School,Married,Male,4,13243,57096,38932,Consumer Durable Loan,37413,
36,67725,10,Home Renovation,Self-Employed,Master's,Single,Female,2,3717,40805,19846,Home Improvement Loan,24620,
62,192905,4,Debt Consolidation,Unemployed,Doctorate,Married,Male,2,7072,68843,120860,Personal Loan,394270,13.0
44,66370,9,Home Renovation,Salaried,High School,Single,Male,3,5098,31103,25596,Home Improvement Loan,25371,
46,89642,3,Vehicle Purchase,Unemployed,Master's,Married,Male,7,19638,74844,0,Auto Loan,20000,
34,56167,1,Travel,Retired,Bachelor's,Married,Male,3,3099,29976,21484,Personal Loan,1226921,13.0
20,105559,10,Small Business Working Capital,Salaried,Bachelor's,Married,Female,3,2822,56561,40991,Business Loan,3680353,12.0
41,69013,6,Agriculture,Salaried,Diploma,Single,Female,3,4703,27506,38752,Agri Loan,1337028,7.5
63,167588,3,Electronics/Appliances,Salaried,Bachelor's,Married,Female,1,3409,80380,58899,Consumer Durable Loan,70924,
42,122471,10,Vehicle Purchase,Unemployed,Diploma,Married,Male,2,7769,82275,13433,Auto Loan,20000,
57,196054,4,Medical,Student,Master's,Married,Female,3,4171,84939,102811,Medical Loan,875638,10.5
35,172104,25,Home Purchase,Salaried,Bachelor's,Married,Male,2,5288,93254,75195,Home Loan,2310435,8.0
67,119603,10,Vehicle Purchase,Student,Bachelor's,Single,Male,1,1904,89173,15833,Auto Loan,20000,
22,73217,2,Wedding,Salaried,Master's,Married,Female,1,3401,27331,41682,Personal Loan,176834,13.0
63,153125,26,Home Purchase,Salaried,Bachelor's,Single,Male,1,2646,78061,69741,Home Loan,2384047,8.0
