Age,MonthlyIncome,PreferredTenure_Yeras,Purpose,EmploymentStatus,Education,MaritalStatus,Gender,PreviousLoans,ExistingEMIs,Expenses,RepaymentCapacity,LoanType,LoanAmount,InterestRate
63,90969,3,Electronics/Appliances,Salaried,High School,Married,Male,3,8918,49108,24342,Consumer Durable Loan,27101,
34,78993,5,Medical,Self-Employed,Bachelor's,Single,Female,0,0,44525,26880,Medical Loan,275874,10.5
68,137654,2,Agriculture,Salaried,Master's,Single,Male,2,7866,42720,91299,Agri Loan,77075,7.5
57,108580,8,Education,Student,Doctorate,Widowed,Female,3,6971,62596,36883,Education Loan,2286535,8.5
28,113781,9,Education,Salaried,High School,Married,Male,1,2975,55174,51116,Education Loan,2088498,8.5
22,215549,7,Education,Salaried,Bachelor's,Divorced,Male,0,0,86086,125591,Education Loan,1538507,8.5
52,99038,3,Electronics/Appliances,Salaried,Bachelor's,Married,Male,0,0,56817,36314,Consumer Durable Loan,32956,
24,53976,7,Travel,Self-Employed,High School,Single,Male,6,2172,31653,18377,Personal Loan,180626,13.0
52,185600,1,Vehicle Purchase,Self-Employed,Master's,Single,Female,2,4724,94098,81903,Auto Loan,1453661,9.0
60,151589,1,Medical,Retired,Diploma,Single,Female,2,8479,51760,90696,Medical Loan,313376,10.5
34,43827,6,Home Renovation,Salaried,Diploma,Married,Female,4,8016,25794,7640,Home Improvement Loan,20000,
51,50574,10,Home Renovation,Unemployed,High School,Single,Male,3,9023,36061,2378,Home Improvement Loan,20000,
39,58782,5,Small Business Working Capital,Self-Employed,Bachelor's,Married,Male,3,2735,18804,34787,Business Loan,362410,12.0
26,42768,3,Electronics/Appliances,Salaried,Master's,Married,Male,0,0,21421,20895,Consumer Durable Loan,28333,
47,91225,10,Home Purchase,Salaried,Bachelor's,Married,Female,1,4536,28068,54147,Home Loan,1479551,8.0
26,68305,21,Home Purchase,Salaried,Bachelor's,Married,Male,3,6794,38884,22568,Home Loan,233155,8.0
29,105382,3,Travel,Retired,Diploma,Single,Female,2,9179,59408,36696,Personal Loan,1535311,13.0
27,147279,3,Vehicle Purchase,Salaried,High School,Single,Male,4,16357,77059,61604,Auto Loan,1430856,9.0
44,52135,10,Home Renovation,Salaried,Master's,Married,Female,3,4282,26827,17477,Home Improvement Loan,20000,
30,101018,4,Wedding,Salaried,Bachelor's,Single,Female,1,2720,45359,50312,Personal Loan,1511612,13.0
27,102375,24,Home Purchase,Salaried,Master's,Married,Male,5,7840,56470,41489,Home Loan,550842,8.0
32,73727,14,Small Business Working Capital,Unemployed,Master's,Married,Male,0,0,38746,28989,Business Loan,250605,12.0
27,141207,4,Debt Consolidation,Self-Employed,Bachelor's,Married,Female,0,0,53554,79391,Personal Loan,203254,13.0
23,79707,7,Agriculture,Salaried,Bachelor's,Married,Female,2,3453,33725,36984,Agri Loan,1812946,7.5
59,218316,14,Business Expansion,Student,High School,Married,Male,2,11027,115723,97258,Business Loan,4576022,12.0
70,162791,12,Business Expansion,Salaried,Bachelor's,Single,Male,2,5191,75197,77718,Business Loan,2644255,12.0
55,191984,6,Debt Consolidation,Student,High School,Single,Female,1,3378,104014,83046,Personal Loan,774166,13.0
22,266831,2,Business Expansion,Salaried,Master's,Married,Male,3,1855,154807,103030,Business Loan,3470967,12.0
50,172508,1,Medical,Self-Employed,Diploma,Single,Male,0,0,82363,86837,Medical Loan,740939,10.5
34,189660,3,Vehicle Purchase,Self-Employed,Bachelor's,Married,Male,0,0,109510,74005,Auto Loan,986644,9.0
45,183399,7,Travel,Student,High School,Single,Male,4,6674,97056,81541,Personal Loan,1048081,13.0
25,202216,29,Home Purchase,Self-Employed,Bachelor's,Single,Male,3,8189,115669,77026,Home Loan,1866505,8.0
43,205263,9,Business Expansion,Salaried,Bachelor's,Married,Female,5,12087,83578,114015,Business Loan,4830917,12.0
63,68807,5,Travel,Salaried,High School,Married,Male,4,15206,39340,24500,Personal Loan,538683,13.0
61,300000,3,Electronics/Appliances,Self-Employed,Doctorate,Single,Female,2,9812,175715,102478,Consumer Durable Loan,147611,
65,210927,11,Small Business Working Capital,Salaried,Master's,Single,Female,0,0,66315,134840,Business Loan,1646494,12.0
40,94174,9,Business Expansion,Self-Employed,Diploma,Married,Female,2,8134,55863,29967,Business Loan,2726394,12.0
18,158390,7,Education,Self-Employed,Bachelor's,Single,Male,2,3986,75659,79387,Education Loan,492499,8.5
64,131487,2,Small Business Working Capital,Self-Employed,Bachelor's,Married,Female,1,4017,77840,44797,Business Loan,3691714,12.0
26,198392,13,Small Business Working Capital,Salaried,Bachelor's,Single,Female,0,0,78331,112277,Business Loan,4805394,12.0
20,252134,13,Small Business Working Capital,Salaried,High School,Single,Female,1,2863,80173,162674,Business Loan,3586508,12.0
62,116490,3,Electronics/Appliances,Salaried,High School,Married,Female,4,8241,57395,43921,Consumer Durable Loan,56527,
22,186762,1,Wedding,Salaried,High School,Single,Female,1,3445,73602,106309,Personal Loan,1201374,13.0
20,96933,3,Debt Consolidation,Retired,Master's,Married,Male,1,1115,34892,59905,Personal Loan,917244,13.0
20,220942,14,Small Business Working Capital,Self-Employed,Bachelor's,Married,Male,1,3867,85080,129624,Business Loan,1483558,12.0
43,153894,3,Home Renovation,Self-Employed,High School,Married,Male,1,3080,79583,60973,Home Improvement Loan,20000,
19,19653,3,Electronics/Appliances,Self-Employed,High School,Single,Male,3,2139,12143,4284,Consumer Durable Loan,20000,
41,196395,9,Education,Salaried,Bachelor's,Married,Female,1,2517,94038,97790,Education Loan,347146,8.5
35,110718,2,Vehicle Purchase,Student,Master's,Single,Female,0,0,53403,52598,Auto Loan,1177545,9.0
30,145709,1,Agriculture,Self-Employed,Diploma,Married,Female,3,2923,84936,52021,Agri Loan,382865,7.5
28,122611,4,Vehicle Purchase,Self-Employed,Bachelor's,Married,Male,0,0,49592,65886,Auto Loan,586808,9.0
57,223590,14,Business Expansion,Salaried,Bachelor's,Single,Male,3,8295,114901,101895,Business Loan,3993594,12.0
57,198895,4,Education,Unemployed,High School,Divorced,Female,2,1362,77259,113533,Education Loan,328679,8.5
36,50439,9,Education,Retired,Master's,Single,Male,4,8180,30123,15104,Education Loan,1020503,8.5
35,170025,2,Travel,Retired,Bachelor's,Widowed,Female,0,0,60863,105391,Personal Loan,730689,13.0
33,64679,3,Electronics/Appliances,Salaried,Diploma,Married,Male,1,1663,42190,18276,Consumer Durable Loan,20123,
66,27222,17,Home Purchase,Unemployed,Master's,Married,Female,0,0,10614,6666,Home Loan,177151,8.0
27,117162,5,Education,Self-Employed,Bachelor's,Married,Male,1,1940,51898,55713,Education Loan,2462092,8.5
58,70286,3,Electronics/Appliances,Retired,Diploma,Single,Female,3,5528,30640,21818,Consumer Durable Loan,25527,
37,135289,5,Vehicle Purchase,Student,Doctorate,Married,Male,1,2586,44884,82949,Auto Loan,868713,9.0
36,76129,10,Home Renovation,Salaried,Master's,Single,Female,2,4428,46434,18637,Home Improvement Loan,20000,
43,186668,4,Debt Consolidation,Salaried,Bachelor's,Single,Female,2,11640,98597,85181,Personal Loan,1899680,13.0
30,79286,5,Small Business Working Capital,Salaried,Bachelor's,Single,Female,6,5512,41951,28998,Business Loan,699494,12.0
53,94159,1,Agriculture,Unemployed,Master's,Single,Male,0,0,48787,39171,Agri Loan,419366,7.5
52,47327,7,Education,Salaried,Bachelor's,Single,Female,3,8038,21025,19372,Education Loan,201538,8.5
30,153114,5,Vehicle Purchase,Salaried,High School,Single,Female,2,3547,52200,93430,Auto Loan,1707595,9.0
55,103398,6,Wedding,Self-Employed,Diploma,Single,Female,1,2337,37630,61229,Personal Loan,635956,13.0
39,47150,5,Travel,Salaried,Bachelor's,Single,Male,1,1955,23147,15317,Personal Loan,308178,13.0
33,101726,4,Business Expansion,Salaried,Diploma,Married,Male,3,5412,39953,54783,Business Loan,3134106,12.0
25,118390,5,Small Business Working Capital,Salaried,Master's,Married,Female,4,11319,51368,63697,Business Loan,2426566,12.0
32,58806,2,Vehicle Purchase,Salaried,Master's,Married,Female,2,3961,26122,29750,Auto Loan,1479562,9.0
32,137552,4,Vehicle Purchase,Student,Bachelor's,Married,Female,4,7694,75936,59360,Auto Loan,1647577,9.0
41,152898,10,Business Expansion,Salaried,Diploma,Single,Male,2,2680,67065,76542,Business Loan,2505657,12.0
67,97265,3,Electronics/Appliances,Self-Employed,Bachelor's,Married,Female,0,0,70204,22681,Consumer Durable Loan,34315,
65,160851,2,Business Expansion,Self-Employed,High School,Married,Male,5,14551,72384,85575,Business Loan,3833122,12.0
48,136960,8,Small Business Working Capital,Self-Employed,Master's,Single,Female,0,0,81691,50786,Business Loan,557073,12.0
37,90406,5,Agriculture,Student,Master's,Married,Female,1,2044,52565,33855,Agri Loan,1410293,7.5
66,81715,6,Wedding,Salaried,Bachelor's,Single,Male,3,6251,47242,30551,Personal Loan,1095733,13.0
46,41644,4,Medical,Self-Employed,High School,Single,Male,0,0,17095,16056,Medical Loan,753660,10.5
42,82319,5,Home Renovation,Salaried,High School,Married,Male,0,0,46746,27984,Home Improvement Loan,20000,
39,208462,11,Business Expansion,Salaried,Diploma,Single,Male,2,5964,80035,124648,Business Loan,2457819,12.0
40,200129,3,Vehicle Purchase,Salaried,High School,Single,Male,4,6750,80904,115371,Auto Loan,586425,9.0
27,176246,12,Small Business Working Capital,Salaried,High School,Married,Female,6,8012,79076,92953,Business Loan,341248,12.0
69,205587,3,Debt Consolidation,Salaried,Bachelor's,Single,Male,2,4799,105627,95971,Personal Loan,724954,13.0
62,153707,3,Small Business Working Capital,Self-Employed,High School,Single,Female,1,5623,46944,97485,Business Loan,4021384,12.0
45,172747,3,Debt Consolidation,Salaried,Master's,Divorced,Female,2,3676,98177,70305,Personal Loan,929452,13.0
25,161367,10,Home Purchase,Salaried,High School,Single,Male,2,5977,56997,98041,Home Loan,1309657,8.0
57,127729,3,Electronics/Appliances,Self-Employed,Bachelor's,Widowed,Male,1,3710,72272,42857,Consumer Durable Loan,41839,
23,73463,14,Home Purchase,Salaried,High School,Married,Male,0,0,32264,36253,Home Loan,210666,8.0
70,203637,9,Agriculture,Unemployed,Diploma,Divorced,Female,2,3142,66995,129363,Agri Loan,446428,7.5
64,159051,7,Vehicle Purchase,Self-Employed,Master's,Married,Female,3,6036,61467,92136,Auto Loan,1552600,9.0
46,66481,5,Medical,Salaried,Bachelor's,Single,Female,1,3220,31347,27750,Medical Loan,683374,10.5
52,121333,3,Electronics/Appliances,Student,Bachelor's,Single,Male,0,0,60729,38322,Consumer Durable Loan,50320,
28,69945,9,Agriculture,Salaried,High School,Married,Male,1,2119,26022,34874,Agri Loan,213958,7.5
49,190963,4,Education,Salaried,Diploma,Single,Male,3,13023,65561,121524,Education Loan,268072,8.5
18,98779,1,Agriculture,Salaried,High School,Married,Female,2,4402,53473,38880,Agri Loan,1236925,7.5
68,152341,7,Debt Consolidation,Self-Employed,Bachelor's,Single,Female,0,0,83047,63010,Personal Loan,124283,13.0
37,110386,13,Business Expansion,Salaried,Bachelor's,Single,Male,2,5964,50032,53345,Business Loan,1718635,12.0
51,92703,6,Debt Consolidation,Salaried,Bachelor's,Married,Male,3,5054,38649,47408,Personal Loan,532009,13.0
44,111466,17,Home Purchase,Salaried,High School,Divorced,Male,3,7043,56138,49114,Home Loan,1249636,8.0
32,222957,10,Education,Self-Employed,High School,Single,Female,1,4696,87520,128217,Education Loan,2481391,8.5
58,161354,10,Home Renovation,Self-Employed,Bachelor's,Single,Male,0,0,69036,62431,Home Improvement Loan,72730,
25,76046,26,Home Purchase,Salaried,Doctorate,Single,Female,0,0,40416,28957,Home Loan,1352947,8.0
25,46363,9,Home Renovation,Salaried,Bachelor's,Widowed,Female,2,6682,22841,12297,Home Improvement Loan,20000,
23,204280,5,Vehicle Purchase,Salaried,High School,Single,Male,1,4773,89733,111708,Auto Loan,1798700,9.0
68,131015,5,Vehicle Purchase,Self-Employed,Master's,Married,Male,3,11307,40975,82540,Auto Loan,899266,9.0
39,53936,3,Home Renovation,Retired,Master's,Single,Female,1,3638,34827,10682,Home Improvement Loan,20000,
64,80535,6,Education,Salaried,Diploma,Single,Male,6,40237,36956,36897,Education Loan,2394296,8.5
19,23289,3,Electronics/Appliances,Salaried,High School,Married,Female,1,2204,14456,5848,Consumer Durable Loan,20000,
36,184575,4,Debt Consolidation,Salaried,Master's,Single,Female,3,14786,68420,109454,Personal Loan,1963357,13.0
20,185437,6,Home Purchase,Salaried,Bachelor's,Single,Other,1,1919,92888,87283,Home Loan,1557903,8.0
34,109340,8,Education,Retired,Bachelor's,Married,Male,1,3765,53870,52791,Education Loan,342324,8.5
45,291761,13,Business Expansion,Self-Employed,Diploma,Single,Female,5,12771,101174,186459,Business Loan,4956266,12.0
33,160326,1,Medical,Salaried,Bachelor's,Married,Male,0,0,69579,84436,Medical Loan,619669,10.5
55,70908,7,Vehicle Purchase,Retired,Diploma,Married,Male,2,5306,28656,39940,Auto Loan,1461663,9.0
52,60593,12,Business Expansion,Salaried,Diploma,Married,Female,2,9287,31691,26657,Business Loan,1476048,12.0
69,10000,3,Electronics/Appliances,Salaried,Bachelor's,Single,Female,2,1099,7413,1083,Consumer Durable Loan,20000,
50,197780,2,Debt Consolidation,Salaried,Bachelor's,Single,Male,2,8720,96709,95276,Personal Loan,696166,13.0
19,28083,3,Electronics/Appliances,Salaried,High School,Married,Male,3,6519,16789,3726,Consumer Durable Loan,20000,
52,112330,3,Education,Unemployed,High School,Married,Female,1,2789,35194,70944,Education Loan,805889,8.5
23,121465,3,Medical,Self-Employed,Diploma,Single,Male,3,3412,70193,44122,Medical Loan,6169,10.5
41,106005,3,Electronics/Appliances,Salaried,High School,Married,Female,2,7779,63972,26557,Consumer Durable Loan,31943,
66,175366,2,Small Business Working Capital,Unemployed,Master's,Single,Male,6,4494,81339,89073,Business Loan,3133779,12.0
50,120782,6,Vehicle Purchase,Salaried,Master's,Married,Female,1,2630,50869,66950,Auto Loan,988051,9.0
66,52910,3,Electronics/Appliances,Salaried,Diploma,Single,Male,2,7710,18624,24651,Consumer Durable Loan,25636,
43,144123,25,Home Purchase,Self-Employed,Diploma,Single,Female,2,7082,51867,84168,Home Loan,3043250,8.0
57,61667,23,Home Purchase,Retired,Bachelor's,Single,Female,2,4289,34198,18382,Home Loan,1978526,8.0
21,87951,1,Medical,Student,Diploma,Single,Female,3,4468,41301,41720,Medical Loan,275249,10.5
66,116109,5,Business Expansion,Self-Employed,Diploma,Single,Female,1,2011,36342,77627,Business Loan,1604129,12.0
62,92384,11,Business Expansion,Self-Employed,High School,Single,Male,4,19135,34713,48730,Business Loan,1087275,12.0
37,73771,2,Vehicle Purchase,Salaried,Master's,Widowed,Male,0,0,24137,43692,Auto Loan,516915,9.0
48,59141,6,Education,Self-Employed,Bachelor's,Married,Female,0,0,31922,24484,Education Loan,1009264,8.5
33,97059,4,Education,Student,High School,Single,Female,1,1374,34130,60727,Education Loan,1911916,8.5
25,170935,20,Home Purchase,Self-Employed,Master's,Married,Female,3,8577,51714,109808,Home Loan,1175322,8.0
59,203976,26,Home Purchase,Retired,Diploma,Single,Female,1,3074,73213,122954,Home Loan,1932696,8.0
63,39759,2,Wedding,Salaried,Diploma,Divorced,Female,4,6363,12358,17863,Personal Loan,404398,13.0
50,122465,6,Education,Salaried,Diploma,Single,Male,3,1915,69318,48907,Education Loan,1626004,8.5
18,82983,5,Vehicle Purchase,Salaried,Master's,Married,Male,0,0,26725,52557,Auto Loan,1314814,9.0
31,122657,6,Education,Salaried,Doctorate,Married,Male,0,0,51394,64717,Education Loan,2274982,8.5
47,172195,11,Business Expansion,Unemployed,Diploma,Single,Female,3,3781,88521,76449,Business Loan,2801070,12.0
31,55554,10,Home Renovation,Self-Employed,Bachelor's,Divorced,Male,2,5196,23542,20275,Home Improvement Loan,28553,
25,129251,6,Education,Salaried,Master's,Married,Female,4,13188,74226,47536,Education Loan,1426214,8.5
49,141227,4,Debt Consolidation,Salaried,High School,Single,Male,3,4007,82230,49794,Personal Loan,804172,13.0
70,118060,4,Business Expansion,Salaried,Doctorate,Married,Male,1,5492,54942,59423,Business Loan,3767332,12.0
69,110302,6,Vehicle Purchase,Unemployed,Diploma,Married,Female,1,3633,34885,66620,Auto Loan,1623939,9.0
27,133692,3,Agriculture,Salaried,Bachelor's,Married,Female,1,5606,66033,61854,Agri Loan,222696,7.5
37,167871,3,Electronics/Appliances,Student,Master's,Single,Male,1,827,100649,36195,Consumer Durable Loan,45619,
30,58353,3,Education,Retired,Bachelor's,Single,Male,1,4042,20896,31996,Education Loan,374125,8.5
30,158740,11,Small Business Working Capital,Student,Diploma,Married,Female,2,3684,87081,63786,Business Loan,3881917,12.0
31,126328,1,Debt Consolidation,Unemployed,High School,Married,Female,3,1023,59283,60150,Personal Loan,1786265,13.0
49,119726,2,Debt Consolidation,Self-Employed,High School,Single,Male,0,0,43972,67385,Personal Loan,588291,13.0
20,220842,15,Home Purchase,Unemployed,High School,Single,Female,3,2782,111750,99957,Home Loan,2970920,8.0
41,172975,28,Home Purchase,Salaried,Diploma,Single,Male,1,2533,77926,87152,Home Loan,502125,8.0
26,153399,10,Small Business Working Capital,Self-Employed,Bachelor's,Widowed,Female,5,3093,66624,83183,Business Loan,3674012,12.0
21,74104,5,Agriculture,Self-Employed,Master's,Married,Male,1,2351,38961,26553,Agri Loan,595437,7.5
41,74538,3,Electronics/Appliances,Salaried,Diploma,Single,Male,0,0,34549,35671,Consumer Durable Loan,44894,
41,49853,4,Vehicle Purchase,Salaried,Bachelor's,Single,Female,2,4124,29753,15316,Auto Loan,1357913,9.0
21,146360,2,Vehicle Purchase,Salaried,Diploma,Single,Male,0,0,74871,66416,Auto Loan,916469,9.0
32,210526,2,Vehicle Purchase,Salaried,Diploma,Married,Male,3,5255,65020,138722,Auto Loan,1894843,9.0
70,72887,6,Small Business Working Capital,Salaried,Bachelor's,Widowed,Male,3,12452,24055,44899,Business Loan,1959322,12.0
26,59798,10,Home Renovation,Retired,High School,Single,Female,0,0,31652,18373,Home Improvement Loan,25637,
31,56190,3,Vehicle Purchase,Self-Employed,Master's,Single,Female,1,2624,22730,30850,Auto Loan,1640856,9.0
25,132257,2,Vehicle Purchase,Salaried,Diploma,Married,Male,2,6449,47566,81683,Auto Loan,857341,9.0
47,38698,24,Home Purchase,Salaried,Diploma,Single,Female,0,0,21849,12547,Home Loan,800272,8.0
30,181791,7,Vehicle Purchase,Retired,Bachelor's,Married,Female,2,4092,61909,109995,Auto Loan,732015,9.0
25,165666,3,Medical,Salaried,Bachelor's,Single,Male,2,4987,70442,85582,Medical Loan,230889,10.5
46,33500,5,Home Renovation,Unemployed,Diploma,Married,Female,2,3401,19101,5965,Home Improvement Loan,20000,
59,86445,6,Vehicle Purchase,Unemployed,Bachelor's,Single,Female,3,5247,41049,37223,Auto Loan,1129349,9.0
48,55500,3,Business Expansion,Salaried,Master's,Married,Female,2,5103,29285,19882,Business Loan,1523887,12.0
47,121779,7,Debt Consolidation,Student,Master's,Divorced,Female,3,6129,44021,73101,Personal Loan,94507,13.0
